rssi_from_min,interrogator_timestamp,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,velocity_by_doppler,absolute_timestamp,epc96,rospecid,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
7.0,1501081904180305,-0.1875,1501081904180305,5.141903600992669,65533,1,7.268314276282225,87,1,-0.061124694376528114,2017-05-28 02:23:21,00e200600322f10741000000,1,-172546875.0,1.1923076923076934,1,3352,2.3694586067749714,36,2320694,-57,0
1.0,1501081904189944,0.4375,1501081904189944,0.5399612373357456,7,1,nan,88,1,0.1426242868785656,2017-05-28 02:23:21,00e200600322f041ef000000,1,402609375.0,-0.43999999999999773,1,352,nan,36,2330333,-48,0
8.0,1501081904241785,0.0,1501081904241785,5.197126909356553,0,1,nan,89,1,0.0,2017-05-28 02:23:21,00e200600322f10741000000,1,0.0,2.1923076923076934,1,3388,nan,36,2382174,-56,0
1.0,1501081904265925,0.4375,1501081904265925,4.669437518323892,7,1,nan,90,1,0.14254683681781158,2017-05-28 02:23:21,00e200600322f041ef000000,1,402828125.0,-0.2307692307692335,1,3044,nan,37,2406314,-48,0
1.0,1501081904282385,0.0625,1501081904282385,4.669437518323892,1,1,0.0,91,1,0.020363833831115938,2017-05-28 02:23:21,00e200600322f041ef000000,1,57546875.0,-0.2307692307692335,1,3044,0.0,37,2422774,-48,0
6.0,1501081904292364,-0.875,1501081904292364,5.988660995905543,65522,1,nan,92,1,-0.28509367363562316,2017-05-28 02:23:21,00e200600322f10741000000,1,-805656250.0,1.6666666666666643,1,3904,nan,37,2432753,-55,0
0.0,1501081904341069,0.1875,1501081904341069,4.7307967498393175,3,1,nan,93,1,0.06109150149334781,2017-05-28 02:23:21,00e200600322f041ef000000,1,172640625.0,-1.2307692307692335,1,3084,nan,37,2481458,-49,0
6.0,1501081904354922,-3.0,1501081904354922,5.964117303299373,65488,1,nan,94,1,-0.977464023893565,2017-05-28 02:23:21,00e200600322f10741000000,1,-2762250000.0,1.6666666666666643,1,3888,nan,37,2495311,-55,0
1.0,1501081904375748,0.375,1501081904375748,1.509437095279471,6,1,nan,95,1,0.12218300298669563,2017-05-28 02:23:21,00e200600322f041ef000000,1,345281250.0,-0.2307692307692335,1,984,nan,37,2516137,-48,0
6.0,1501081904389405,1.1875,1501081904389405,5.945709533844745,19,1,nan,96,1,0.3869128427912028,2017-05-28 02:23:21,00e200600322f10741000000,1,1093390625.0,1.6666666666666643,1,3876,nan,37,2529794,-55,0
1.0,1501081904437926,-0.5,1501081904437926,1.6014759425526093,65528,1,nan,97,1,-0.1629106706489275,2017-05-28 02:23:21,00e200600322f041ef000000,1,-460375000.0,-0.2307692307692335,1,1044,nan,37,2578315,-48,0
7.0,1501081904455013,-1.75,1501081904455013,0.25157284921324513,65508,1,nan,98,1,-0.5698778833107191,2017-05-28 02:23:21,00e200600322f10741000000,1,-1612187500.0,1.2592592592592595,1,164,nan,38,2595402,-58,0
0.0,1501081904479955,0.125,1501081904479955,5.203262832508095,2,1,nan,99,1,0.0407055630936228,2017-05-28 02:23:21,00e200600322f041ef000000,1,115156250.0,-1.4166666666666643,1,3392,nan,38,2620344,-50,0
7.0,1501081904491763,0.375,1501081904491763,0.09817477042468103,6,1,nan,100,1,0.12211668928086838,2017-05-28 02:23:21,00e200600322f10741000000,1,345468750.0,1.2592592592592595,1,64,nan,38,2632152,-58,0
1.0,1501081904541339,-0.1875,1501081904541339,2.012582793705961,65533,1,nan,101,1,-0.06105834464043419,2017-05-28 02:23:21,00e200600322f041ef000000,1,-172734375.0,-0.4166666666666643,1,1312,nan,38,2681728,-49,0
