rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
0.0,1477939113853911,0.4659764957679661,-2.75,1477939113853911,1.086058397823034,65492,1,-0.2802187948350062,25,1,24.57769117274742,-0.8960086885691013,2016-10-31 18:34:59,00e200600319965584000000,1,24.702737206169136,-2532062500.0,-0.8578947368421055,1,708,-0.09130126359001017,37,450657,-46,0
0.0,1477939113873370,0.49289819222978415,3.5,1477939113873370,1.055378782065321,56,1,-0.12546411686109302,26,1,24.57769117274742,1.1403746945424926,2016-10-31 18:34:59,00e200600319965584000000,1,24.702737206169136,3222625000.0,-0.8578947368421055,1,688,-0.04087888684043215,37,470116,-46,0
0.0,1477939113884204,0.4386162385385277,-0.6875,1477939113884204,1.1167380135807468,65525,1,0.45069341886653136,27,1,24.57769117274742,-0.22400217214227533,2016-10-31 18:34:59,00e200600319965584000000,1,24.702737206169136,-633015625.0,-0.8578947368421055,1,728,0.14684553424920924,37,480950,-46,0
0.0,1477939113895878,0.3996241998456468,-3.25,1477939113895878,1.1596894756415448,65484,1,0.29278471389412425,28,1,24.57769117274742,-1.0589193592180288,2016-10-31 18:34:59,00e200600319965584000000,1,24.702737206169136,-2992437500.0,-0.8578947368421055,1,756,0.09539550819249229,37,492624,-46,0
0.0,1477939113912073,0.4220002707997998,-0.9375,1477939113912073,1.1351457830353744,65521,1,-0.12060049397962407,29,1,24.57769117274742,-0.30545750746673905,2016-10-31 18:34:59,00e200600319965584000000,1,24.702737206169136,-863203125.0,-0.8578947368421055,1,740,-0.039294214709625,37,508819,-46,0
0.0,1477939113933752,0.47679923006332225,1.6875,1477939113933752,1.0737865515199487,27,1,-0.22523236772913882,30,1,24.57769117274742,0.5498235134401304,2016-10-31 18:34:59,00e200600319965584000000,1,24.702737206169136,1553765625.0,-0.8578947368421055,1,700,-0.07338551215719973,37,530498,-46,0
0.0,1477939113943771,0.4220002707997998,-0.6875,1477939113943771,1.1351457830353744,65525,1,0.4873552749775429,31,1,24.57769117274742,-0.22400217214227533,2016-10-31 18:34:59,00e200600319965584000000,1,24.702737206169136,-633015625.0,-0.8578947368421055,1,740,0.15879074938176796,37,540517,-46,0
0.0,1477939113958667,0.44412214457042926,0.1875,1477939113958667,1.1106020904292042,3,1,-0.13111741407089106,32,1,24.57769117274742,0.06109150149334781,2016-10-31 18:34:59,00e200600319965584000000,1,24.702737206169136,172640625.0,-0.8578947368421055,1,724,-0.042720851720083976,37,555413,-46,0
0.0,1477939113979863,0.4220002707997998,-1.4375,1477939113979863,1.1351457830353744,65513,1,0.09214592375919954,33,1,24.57769117274742,-0.46836817811566656,2016-10-31 18:34:59,00e200600319965584000000,1,24.702737206169136,-1323578125.0,-0.8578947368421055,1,740,0.03002310847435228,37,576609,-46,0
0.0,1477939113992523,0.3426607173119944,-1.1875,1477939113992523,1.2210487071569704,65517,1,0.539963467614535,34,1,24.57769117274742,-0.3869128427912028,2016-10-31 18:34:59,00e200600319965584000000,1,24.702737206169136,-1093390625.0,-0.8578947368421055,1,796,0.1759316212700087,37,589269,-46,0
0.0,1477939114027647,0.9968202992911657,6.0625,1477939114027647,6.2034183062095325,97,1,nan,35,1,25.58712210635371,1.9742198100407056,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,5585078125.0,-0.5157232704402546,1,4044,nan,38,624393,-47,0
0.0,1477939114055561,0.9999247018391445,4.25,1477939114055561,6.270913460876501,68,1,0.19241576807336824,36,1,25.58712210635371,1.383989145183175,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,3915312500.0,-0.5157232704402546,1,4088,0.06265913750014705,38,652307,-47,0
0.0,1477939114068142,0.9977230666441916,6.0625,1477939114068142,6.215690152512618,97,1,-0.34929904220649927,37,1,25.58712210635371,1.9742198100407056,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,5585078125.0,-0.5157232704402546,1,4052,-0.11374731360862934,38,664888,-47,0
0.0,1477939114078363,0.996312612182778,0.6875,1477939114078363,6.19728238305799,11,1,-0.14331706780158623,38,1,25.58712210635371,0.22388059701492538,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,633359375.0,-0.5157232704402546,1,4040,-0.046670415566323876,38,675109,-47,0
0.0,1477939114092917,0.9984755805732948,-2.5625,1477939114092917,0.05522330836388308,65495,1,0.7716413872474907,39,1,25.58712210635371,-0.8344640434192673,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,-2360703125.0,-0.5157232704402546,1,36,0.2512807773940268,38,689663,-47,0
0.0,1477939114105797,0.99247953459871,2.5625,1477939114105797,6.160466844148735,41,1,37.72048476319877,40,1,25.58712210635371,0.8344640434192673,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,2360703125.0,-0.5157232704402546,1,4016,12.283468579603399,38,702543,-47,0
0.0,1477939114118393,0.9993223845883494,0.9375,1477939114118393,6.2463697682703305,15,1,0.5427070101619514,41,1,25.58712210635371,0.30529172320217096,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,863671875.0,-0.5157232704402546,1,4072,0.17672955554798964,38,715139,-47,0
0.0,1477939114126791,0.9999247018391445,1.4375,1477939114126791,6.270913460876501,23,1,0.23257025482257604,42,1,25.58712210635371,0.4681139755766621,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,1324296875.0,-0.5157232704402546,1,4088,0.0757352254510424,38,723537,-47,0
0.0,1477939114140765,0.9995294175010931,3.0,1477939114140765,6.252505691421874,48,1,-0.1048263739802449,43,1,25.58712210635371,0.9769335142469471,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,2763750000.0,-0.5157232704402546,1,4076,-0.03413613263942846,38,737511,-47,0
0.0,1477939114148890,0.9999247018391445,-1.4375,1477939114148890,6.270913460876501,65513,1,0.18028846153845443,44,1,25.58712210635371,-0.4681139755766621,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,-1324296875.0,-0.5157232704402546,1,4088,0.05870994676964594,38,745636,-47,0
0.0,1477939114169615,0.9900582102622971,7.0625,1477939114169615,6.1420590746941075,113,1,-0.4947602533172472,45,1,25.58712210635371,2.299864314789688,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,6506328125.0,-0.5157232704402546,1,4004,-0.16111595766097603,38,766361,-47,0
0.0,1477939114181313,0.996312612182778,0.4375,1477939114181313,6.19728238305799,7,1,0.37566517780816955,46,1,25.58712210635371,0.14246947082767977,2016-10-31 18:34:59,00e200600319965584000000,1,25.7025492141276,403046875.0,-0.5157232704402546,1,4040,0.12233330077877978,38,778059,-47,0
